9,R/Ohm,0.068827,-0.011016,-0.083467,-0.146,-0.20215999999999998,-0.25106,-0.29985,-0.33985,-0.3783,-0.41422,-0.44895,-0.48473999999999995,-0.51907,-0.55328,-0.58858,-0.62431,-0.6611600000000001,-0.6984899999999999,-0.73588,-0.7738,-0.8104899999999999,-0.8468600000000001,-0.87913,-0.9069,-0.9291,-0.9416100000000001,-0.9434799999999999,-0.93337,-0.9100799999999999,-0.8738,-0.82642,-0.76684,-0.70381,-0.63244,-0.5556800000000001,-0.48162,-0.40986000000000006,-0.33913000000000004,-0.27934000000000003,-0.22364,-0.17409000000000002,-0.13255,-0.099048,-0.072765,impedance,4.7134,4.7374,4.7685,4.8049,4.8452,4.8907,4.9449,4.9977,5.0544,5.1116,5.1758,5.2436,5.3209,5.3961,5.4775,5.5648,5.6564,5.7542,5.8595,5.9706,6.0892,6.2156,6.3501,6.4923,6.6414,6.7965,6.9559,7.117000000000001,7.2776,7.4318,7.577999999999999,7.71,7.8276,7.9318,8.0276,8.109,8.1787,8.2384,8.2878,8.3301,8.3668,8.4045,8.4392,8.4775
10,R/Ohm,0.59141,0.41381,0.26308000000000004,0.13627999999999998,0.041408999999999994,-0.052049,-0.14548,-0.21168,-0.29751,-0.33662,-0.38234,-0.39679000000000003,-0.47018999999999994,-0.50434,-0.5391699999999999,-0.58196,-0.63074,-0.6422100000000001,-0.70621,-0.73905,-0.78698,-0.8318700000000001,-0.87334,-0.9289799999999999,-0.99766,-1.0303,-1.0966,-1.1674,-1.2334,-1.3126,-1.3807,-1.4615,-1.5107,-1.5634,-1.6023,-1.6318,-1.6353,-1.6122,-1.5583,-1.4709,-1.3405,-1.1818,-0.9944200000000001,-0.79886,impedance,4.9866,4.997,5.0237,5.0537,5.0338,5.0646,5.1532,5.1646,5.2889,5.3392,5.3971,5.4483,5.5512,5.6007,5.6811,5.7731,5.8556,5.9498,6.0538,6.1541,6.2732,6.3616,6.4923,6.5985,6.7603,6.9131,7.0633,7.2186,7.3839999999999995,7.5838,7.7842,8.0004,8.2428,8.4876,8.7539,9.0274,9.34,9.6092,9.9301,10.236,10.532,10.797,11.017000000000001,11.18
11,R/Ohm,0.27163000000000004,0.12766,-0.0091429,-0.078164,-0.15622,-0.25131,-0.28920999999999997,-0.31282,-0.37885,-0.43205,-0.47307,-0.53518,-0.55838,-0.55242,-0.62658,-0.65623,-0.6946399999999999,-0.74023,-0.81501,-0.8401,-0.884,-0.93389,-0.95388,-1.022,-1.0625,-1.1218,-1.1564,-1.1893,-1.2128,-1.2302,-1.2269,-1.21,-1.1771,-1.1227,-1.047,-0.9653799999999999,-0.86092,-0.74239,-0.62198,-0.50343,-0.39475,-0.2967,-0.21944,-0.15569000000000002,impedance,4.9783,4.9766,5.0205,5.0982,5.1552,5.2068,5.2498,5.3225,5.4037,5.4485,5.5316,5.6085,5.6929,5.787000000000001,5.8639,5.9614,6.0519,6.1611,6.2745,6.3885,6.5264,6.6443,6.7936,6.9362,7.1007,7.2778,7.4524,7.6363,7.8339,8.0454,8.2581,8.4688,8.6716,8.9026,9.0829,9.2666,9.439,9.5852,9.7059,9.794,9.8527,9.8852,9.8895,9.8713
12,R/Ohm,0.23258,0.091488,-0.0081529,-0.09271599999999999,-0.1695,-0.23292,-0.29802,-0.34462,-0.3942,-0.43983,-0.47723000000000004,-0.51822,-0.5551,-0.59146,-0.63074,-0.66868,-0.7070000000000001,-0.74643,-0.79005,-0.8328399999999999,-0.88005,-0.9287200000000001,-0.97908,-1.0302,-1.0817,-1.1326,-1.1811,-1.2254,-1.2627,-1.2901,-1.3082,-1.3063,-1.2925,-1.2655,-1.2034,-1.1268,-1.0287,-0.9065700000000001,-0.77891,-0.64025,-0.5053,-0.38703000000000004,-0.28817,-0.20606999999999998,impedance,4.9792,5.0016,5.0448,5.0785,5.1239,5.1785,5.2317,5.2935,5.3603,5.4315,5.504,5.5784,5.6604,5.7468,5.8355,5.928999999999999,6.0257,6.131,6.2384,6.3539,6.4771,6.6049,6.7436,6.8996,7.0568,7.224,7.4023,7.5939,7.7951,8.0068,8.225,8.4497,8.6758,8.9171,9.1505,9.3793,9.6006,9.804,9.9807,10.13,10.248,10.343,10.417,10.474
13,R/Ohm,0.25192,0.10593,0.0033635999999999996,-0.076463,-0.15018,-0.23263000000000003,-0.29181,-0.35049,-0.38845,-0.46313999999999994,-0.47983000000000003,-0.53384,-0.57263,-0.5979899999999999,-0.65012,-0.68002,-0.72564,-0.77157,-0.81184,-0.8556600000000001,-0.9044700000000001,-0.95894,-1.0092,-1.074,-1.1271,-1.1832,-1.2474,-1.3149,-1.3463,-1.4009,-1.4281,-1.4446,-1.45,-1.4341,-1.3775,-1.3098,-1.21,-1.0809,-0.93406,-0.77373,-0.6136199999999999,-0.46471999999999997,-0.34315,-0.2436,impedance,5.0588,5.0822,5.1234,5.169,5.2199,5.2631,5.3218,5.386,5.4546,5.534,5.582000000000001,5.6719,5.7379999999999995,5.8452,5.9297,6.0251,6.1383,6.233,6.3195,6.4632,6.5679,6.7232,6.8492,7.0067,7.1770000000000005,7.331,7.5232,7.7104,7.9298,8.1457,8.3785,8.6179,8.8642,9.0924,9.357999999999999,9.616,9.8577,10.081,10.270999999999999,10.422,10.526,10.591,10.615,10.625
14,R/Ohm,0.64966,0.46207,0.30404000000000003,0.14715,0.039082,-0.052538999999999995,-0.12807000000000002,-0.20204,-0.28279,-0.36006,-0.38465,-0.42421000000000003,-0.46076000000000006,-0.50254,-0.5242899999999999,-0.5679,-0.624,-0.65654,-0.7047800000000001,-0.74237,-0.77982,-0.80612,-0.87971,-0.9362299999999999,-0.9752200000000001,-1.0246,-1.089,-1.1634,-1.2268,-1.2879,-1.3532,-1.422,-1.4721,-1.5111,-1.5526,-1.5773,-1.5644,-1.5530000000000002,-1.4997,-1.4158,-1.2923,-1.1413,-0.96129,-0.7701600000000001,impedance,4.9774,4.9967,5.0316,5.0754,5.0957,5.1274,5.1586,5.2253,5.3004,5.3279,5.3944,5.454,5.5159,5.5945,5.7109,5.7847,5.8698,5.9582,6.0613,6.1557,6.2665,6.3825,6.4937,6.6381,6.7408,6.8871,7.0419,7.2012,7.3689,7.556,7.7482,7.9664,8.1903,8.4303,8.679,8.937999999999999,9.1904,9.4799,9.7674,10.054,10.33,10.575,10.783,10.937999999999999
15,R/Ohm,0.27214,0.14085,0.034107,-0.058130999999999995,-0.14343,-0.20088,-0.2729,-0.33088,-0.38699,-0.42696999999999996,-0.47607,-0.52456,-0.55345,-0.59847,-0.62845,-0.67188,-0.69816,-0.74526,-0.77552,-0.8277700000000001,-0.8547299999999999,-0.9238700000000001,-0.95688,-1.02,-1.0696,-1.1034,-1.1444,-1.1868,-1.1989,-1.2071,-1.205,-1.1809,-1.1424,-1.0717,-1.0088,-0.9219299999999999,-0.81617,-0.69894,-0.5851,-0.47381999999999996,-0.37168,-0.28029,-0.20851,-0.14897,impedance,4.9982,5.0285,5.0646,5.1079,5.1539,5.2122,5.2632,5.3288,5.3902,5.4617,5.5352,5.6119,5.7101,5.7906,5.8762,5.9798,6.0818,6.1786,6.2729,6.4014,6.532,6.6696,6.7983,6.957999999999999,7.1078,7.285,7.4631,7.6629,7.8617,8.0583,8.2707,8.4809,8.6823,8.8775,9.0986,9.2767,9.4438,9.589,9.7071,9.802,9.8698,9.9193,9.9421,9.9393
16,R/Ohm,0.025196,-0.039079,-0.1082,-0.15983,-0.21231,-0.26881,-0.32519000000000003,-0.36307,-0.39516999999999997,-0.43201999999999996,-0.48116000000000003,-0.49966000000000005,-0.53596,-0.56407,-0.60748,-0.6426,-0.6863,-0.71617,-0.77435,-0.79598,-0.8296899999999999,-0.8811899999999999,-0.91899,-0.94376,-0.96445,-0.9891399999999999,-0.9875299999999999,-0.9904200000000001,-0.9552799999999999,-0.9265100000000001,-0.88045,-0.82039,-0.7503,-0.67586,-0.59214,-0.5089,-0.42594,-0.35273000000000004,-0.2897,-0.23078,-0.18644000000000002,-0.14273,-0.10612,-0.076539,impedance,4.7563,4.7759,4.8137,4.8605,4.895,4.9484,5.0115,5.0642,5.1304,5.192,5.2805,5.3403,5.435,5.5216,5.6016,5.6979,5.7953,5.8903,6.0047,6.1158,6.2554,6.3692,6.5204,6.6475,6.8077,6.9583,7.1243,7.2798,7.4517,7.6064,7.755,7.8864,8.0075,8.0881,8.1607,8.2188,8.267000000000001,8.3047,8.336,8.3637,8.3902,8.4213,8.4557,8.5007
17,R/Ohm,0.7176,0.51141,0.3503,0.20501999999999998,0.088561,-0.012963999999999998,-0.10102,-0.17629,-0.24288,-0.30732,-0.36072,-0.40928000000000003,-0.45448,-0.49703,-0.5382100000000001,-0.57662,-0.61495,-0.65389,-0.69286,-0.73405,-0.77668,-0.8213299999999999,-0.87008,-0.92255,-0.97925,-1.0401,-1.1061,-1.1783,-1.254,-1.3319,-1.4128,-1.4953,-1.5737,-1.6461,-1.7080000000000002,-1.7601,-1.7873,-1.7915,-1.767,-1.6994,-1.5853,-1.4275,-1.2259,-1.0022,impedance,5.0071,5.0309,5.0468,5.0778,5.1075,5.1417,5.1822,5.227,5.2782,5.3363,5.3966,5.462000000000001,5.5302,5.6039,5.6805,5.7636,5.8487,5.9381,6.0324,6.1305,6.2339,6.3427,6.4566,6.5767,6.705,6.8405,6.9856,7.1406,7.309,7.4912,7.6895,7.9046,8.1388,8.392000000000001,8.6607,8.946,9.2473,9.5798,9.9303,10.293,10.657,10.999,11.304,11.552
18,R/Ohm,0.18550999999999998,0.079278,-0.0091139,-0.092914,-0.15632000000000001,-0.21698,-0.26743,-0.31719,-0.37144,-0.41251000000000004,-0.44919,-0.48656000000000005,-0.51535,-0.54106,-0.5834199999999999,-0.61762,-0.64349,-0.68278,-0.72741,-0.73528,-0.74824,-0.7781600000000001,-0.80888,-0.80885,-0.81684,-0.80574,-0.78797,-0.7560399999999999,-0.71638,-0.6673899999999999,-0.61112,-0.5525100000000001,-0.49498000000000003,-0.43228,-0.37168,-0.31567,-0.26336,-0.21506,-0.1758,-0.13926,-0.10624000000000001,-0.079074,-0.059871,-0.044065,impedance,4.5588,4.5825,4.6198,4.6609,4.7117,4.7484,4.8011,4.8579,4.9163,4.9558,5.0372,5.1083,5.1774,5.2579,5.3502,5.4352,5.5269,5.6168,5.7093,5.83,5.945,6.0734,6.2035,6.3271,6.4581,6.5888,6.726,6.8632,6.9844,7.0961,7.1964,7.2827,7.3546,7.4008,7.4465,7.4839,7.5107,7.5319,7.5456,7.5567,7.562,7.5672,7.5703,7.5779
19,R/Ohm,0.18278,0.053399,-0.036958,-0.12217,-0.14606,-0.24169000000000002,-0.26734,-0.34503,-0.38734,-0.44106999999999996,-0.46026000000000006,-0.5039600000000001,-0.53866,-0.58167,-0.6065,-0.64613,-0.68316,-0.7248600000000001,-0.7471399999999999,-0.80373,-0.82273,-0.8862,-0.9164,-0.97249,-1.0078,-1.0271,-1.0545,-1.0567,-1.0576,-1.0359,-1.0117,-0.95534,-0.89554,-0.8022600000000001,-0.73533,-0.64213,-0.5499,-0.45627,-0.37372,-0.29793000000000003,-0.23201,-0.17398,-0.1293,-0.092887,impedance,5.0019,5.0157,5.0612,5.073,5.1487,5.1973,5.2333,5.3112,5.372000000000001,5.4457,5.5211,5.587000000000001,5.6682,5.7559,5.8452,5.9282,6.0249,6.1366,6.2606,6.3636,6.4729,6.6212,6.7486,6.9122,7.0683,7.2449,7.4162,7.5894,7.7829,7.9687,8.1528,8.3291,8.4866,8.6448,8.7853,8.8996,9.0034,9.0857,9.152000000000001,9.2023,9.2352,9.2597,9.2659,9.2546
20,R/Ohm,0.16791,0.032477,-0.025891,-0.1135,-0.18348,-0.23317,-0.29144000000000003,-0.34345,-0.38638,-0.42804,-0.46784,-0.5051800000000001,-0.54096,-0.57745,-0.6127199999999999,-0.6499699999999999,-0.68608,-0.7238600000000001,-0.76239,-0.80098,-0.84009,-0.8790399999999999,-0.9167299999999999,-0.9522799999999999,-0.98461,-1.0096,-1.0269,-1.033,-1.0278,-1.0073,-0.9734299999999999,-0.9260299999999999,-0.8672200000000001,-0.79623,-0.71303,-0.62639,-0.53785,-0.44878,-0.37078,-0.2952,-0.22826,-0.17219,-0.12932000000000002,-0.093655,impedance,4.9926,5.0313,5.0547,5.0915,5.1359,5.178999999999999,5.232,5.2889,5.3508,5.4157,5.4833,5.5542,5.632000000000001,5.7127,5.7959,5.8851,5.9804,6.0787,6.1836,6.2952,6.4127,6.5379,6.6726,6.8182,6.9683,7.1271,7.2924,7.4639,7.6392,7.8125,7.9822,8.142999999999999,8.2904,8.4198,8.5443,8.6525,8.7435,8.8201,8.8804,8.9289,8.9689,9.006,9.0406,9.0754
21,R/Ohm,0.5402899999999999,0.35612,0.22133000000000003,0.1088,0.015524000000000001,-0.056977999999999994,-0.1211,-0.17624,-0.20421,-0.30230999999999997,-0.3356,-0.3581,-0.39334,-0.41973999999999995,-0.46353999999999995,-0.49696,-0.52464,-0.5636800000000001,-0.58625,-0.6167100000000001,-0.64003,-0.68132,-0.69199,-0.71837,-0.7187100000000001,-0.7277,-0.72722,-0.71677,-0.69534,-0.66525,-0.6250100000000001,-0.57729,-0.52691,-0.47588,-0.42333999999999994,-0.37529,-0.32673,-0.27906,-0.2375,-0.19972,-0.16346,-0.13566,-0.10848,-0.083317,impedance,4.4543,4.4668,4.5065,4.519,4.5507,4.5818,4.6218,4.6623,4.7189,4.7619,4.7955,4.8638,4.9217,4.986000000000001,5.0512,5.1222,5.2023,5.2742,5.3592,5.4429,5.5337,5.642,5.7388,5.8456,5.9635,6.0841,6.2007,6.3222,6.4404,6.5523,6.6549,6.7527,6.8371,6.9146,6.974,7.0227,7.0489,7.0779,7.102,7.1178,7.13,7.1382,7.1438,7.1482
22,R/Ohm,0.36479,0.24006999999999998,0.15574000000000002,0.051821000000000006,-0.021349,-0.080488,-0.14257,-0.20624,-0.21885,-0.28421,-0.32815,-0.37451,-0.39814,-0.4435,-0.47496000000000005,-0.5058699999999999,-0.53608,-0.5708300000000001,-0.6087100000000001,-0.64442,-0.67899,-0.72593,-0.75152,-0.7849,-0.8167399999999999,-0.84167,-0.86082,-0.87211,-0.8719600000000001,-0.86224,-0.8383299999999999,-0.8033100000000001,-0.75621,-0.70068,-0.63962,-0.5777100000000001,-0.51135,-0.44293999999999994,-0.37933,-0.31998000000000004,-0.26326,-0.21673,-0.17356,-0.13332,impedance,4.676,4.6796,4.7,4.73,4.7543,4.7859,4.8191,4.8125,4.9128,4.9492,4.9981,5.064,5.1109,5.1757,5.2387,5.3116,5.3815,5.4641,5.5456,5.6325,5.7261,5.8254,5.9331,6.0486,6.1703,6.3007,6.4369,6.5793,6.7286,6.8748,7.02,7.1589,7.2882,7.4062,7.5099,7.5987,7.6616,7.7216,7.7706,7.8083,7.8414,7.8642,7.8838,7.8988
23,R/Ohm,0.085949,0.0048956,-0.068188,-0.12983,-0.18571,-0.23271,-0.27999,-0.31744,-0.35406,-0.38971999999999996,-0.42185,-0.45574,-0.48513999999999996,-0.51603,-0.54879,-0.57886,-0.6026100000000001,-0.62763,-0.66163,-0.67942,-0.6879,-0.70908,-0.70335,-0.70791,-0.69053,-0.67577,-0.63727,-0.59895,-0.54847,-0.49912,-0.44855,-0.40083,-0.35606,-0.31881,-0.26732,-0.22978,-0.19457,-0.16033,-0.13415,-0.10725,-0.083686,-0.062558,-0.048789,-0.035657999999999995,impedance,4.4437,4.4781,4.5115,4.5493,4.5915,4.6398,4.6874,4.7414,4.7998,4.8598,4.925,4.9917,5.0624,5.1404,5.2224,5.311,5.396,5.497999999999999,5.5883,5.7033,5.809,5.9391,6.0625,6.1847,6.3037,6.4270000000000005,6.5409,6.6522,6.7472,6.831,6.9151,6.9782,7.0313,7.0833,7.1419,7.1776,7.2156,7.2479,7.2761,7.3024,7.3231,7.3411,7.353,7.3524
24,R/Ohm,0.031688,-0.026749000000000002,-0.11422,-0.1665,-0.2344,-0.28495,-0.29875999999999997,-0.36316,-0.41176999999999997,-0.43982,-0.48197,-0.49254,-0.55293,-0.59541,-0.61446,-0.6554800000000001,-0.67793,-0.72147,-0.75197,-0.79665,-0.84157,-0.86911,-0.90959,-0.94189,-0.9758700000000001,-1.0042,-1.012,-1.0175,-1.0072,-0.9807,-0.94345,-0.8887299999999999,-0.8265899999999999,-0.74902,-0.66306,-0.5774100000000001,-0.48982,-0.40415,-0.3302,-0.26213000000000003,-0.20125,-0.15129,-0.11184000000000001,-0.080738,impedance,4.9503,4.9896,5.0139,5.0527,5.0889999999999995,5.1653,5.1824,5.2652,5.3102,5.3827,5.4447,5.5282,5.5908,5.6632,5.7549,5.8381,5.9421,6.037999999999999,6.1546,6.2537,6.3853,6.4915,6.6207,6.7671,6.9298,7.0865,7.2464,7.4149,7.587999999999999,7.7578,7.9206,8.073,8.2123,8.3238,8.4299,8.5189,8.5895,8.6446,8.6829,8.7122,8.7304,8.7443,8.7509,8.7607
25,R/Ohm,0.5989899999999999,0.38426,0.24434,0.13366,0.033721,-0.040414,-0.11381,-0.18615,-0.24139000000000002,-0.28381999999999996,-0.32556999999999997,-0.35909,-0.40289,-0.43892,-0.47446000000000005,-0.5084,-0.54201,-0.57496,-0.60583,-0.63727,-0.66838,-0.6970000000000001,-0.72539,-0.74874,-0.77115,-0.78695,-0.7949,-0.7937,-0.78505,-0.7643800000000001,-0.7312,-0.69022,-0.63981,-0.58487,-0.5270100000000001,-0.47102,-0.41176999999999997,-0.35372,-0.30086999999999997,-0.2521,-0.20585,-0.16883,-0.13416,-0.10318,impedance,4.4815,4.5055,4.5426,4.5574,4.5769,4.6153,4.6483,4.6935,4.7481,4.7878,4.8416,4.8987,4.9575,5.0247,5.0902,5.1628,5.2376,5.3191,5.4048,5.4953,5.5923,5.6918,5.8015,5.9136,6.0317,6.1562,6.2845,6.4161,6.5492,6.6785,6.8109,6.9285,7.0356,7.1326,7.2132,7.2826,7.3286,7.3747,7.4145,7.4439,7.468,7.4867,7.5027,7.5157
