,label,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,0.1,1.1,2.1,3.1,4.1,5.1,6.1,7.1,8.1,9.1,10.1,11.1,12.1,13.1,14.1,15.1,16.1,17.1,18.1,19.1,20.1,21.1,22.1,23.1,24.1,25.1
9,3,0.45188999999999996,0.3395,0.24771999999999997,0.17181,0.10804000000000001,0.055625,0.0062354,-0.033877,-0.069163,-0.10252,-0.13338,-0.16244,-0.18855,-0.21485,-0.23895999999999998,-0.26154,-0.28164,-0.29948,-0.31417,-0.3265,-0.33516,-0.34073000000000003,-0.34147,-0.33807,-0.33041,-0.31981,3.4008,3.4081,3.4119,3.4218,3.4302,3.4429,3.4539,3.4684,3.4848,3.5047,3.5269,3.5522,3.5802,3.6123,3.6481,3.6883,3.7314,3.7788,3.8287,3.8811,3.9354,3.991,4.0469,4.1025,4.1576,4.2113
10,3,0.19437000000000001,0.12485,0.070083,0.019961000000000003,-0.022783,-0.052339,-0.097589,-0.12713,-0.1474,-0.17687,-0.20083,-0.2277,-0.25046,-0.27505,-0.30376,-0.33211999999999997,-0.35851,-0.38492,-0.41397,-0.43738999999999995,-0.46174,-0.48401000000000005,-0.50083,-0.51673,-0.52866,-0.53491,4.5881,4.605,4.621,4.6388,4.6516,4.6611,4.6842,4.7026,4.7277,4.7554,4.7817,4.8083,4.8413,4.8764,4.9153,4.9617,5.0084,5.0591,5.1147,5.1787,5.2466,5.3153,5.392,5.4681,5.5475,5.632000000000001
11,3,0.24173000000000003,0.16596,0.10296,0.054249,0.0094971,-0.028473000000000002,-0.062802,-0.091525,-0.11825999999999999,-0.14332999999999999,-0.16814,-0.19285,-0.21506999999999998,-0.23815999999999998,-0.2606,-0.28314,-0.30413,-0.32408000000000003,-0.34279,-0.35846,-0.3729,-0.38595999999999997,-0.39263000000000003,-0.3982,-0.39819,-0.39538,3.6298,3.6428,3.6561,3.6709,3.6854,3.7048,3.7221,3.7424,3.7652,3.7894,3.8161,3.8443,3.8771,3.9122,3.9505,3.9932,4.0395,4.0896,4.1432,4.1999,4.2615,4.3231,4.3882,4.4538,4.5224,4.5895
12,3,0.26011,0.16443,0.090775,0.030682,-0.016513999999999997,-0.061958000000000006,-0.0966,-0.12642,-0.158,-0.18785,-0.21281,-0.24203000000000002,-0.26747,-0.29081999999999997,-0.31263,-0.33179000000000003,-0.3449,-0.35363,-0.35703,-0.35241,-0.34329,-0.32648,-0.30365,-0.28056,-0.25473,-0.2289,3.5628,3.5747,3.5909,3.6096,3.6317,3.6534,3.68,3.7108,3.742,3.7753,3.8155,3.8592,3.9104,3.9685,4.0285,4.0946,4.1637,4.2365,4.312,4.3876,4.4605,4.5316,4.5972,4.6516,4.7043,4.7483
13,3,0.27433,0.1924,0.12432,0.067747,0.020988,-0.015818000000000002,-0.055567,-0.084338,-0.11596,-0.13893,-0.16425,-0.18975999999999998,-0.21211,-0.23584000000000002,-0.25854,-0.28197,-0.3026,-0.32364,-0.34304,-0.35796999999999995,-0.37162,-0.38401,-0.39174000000000003,-0.39621,-0.39601,-0.39223,3.6895,3.7025,3.7134,3.7257,3.7427,3.763,3.7748,3.7953,3.8156,3.8386,3.8623,3.889,3.9219,3.9544,3.9909,4.0322,4.0759,4.1238,4.1726,4.229,4.2866,4.3484,4.4095,4.4745,4.5387,4.6035
14,3,0.51502,0.38465,0.27553,0.18824000000000002,0.11650999999999999,0.056857000000000005,0.001422,-0.040708999999999995,-0.078861,-0.11143,-0.14317,-0.17227,-0.19741,-0.22378,-0.24852,-0.27273000000000003,-0.29531,-0.31483,-0.33234,-0.34758,-0.35932,-0.3684,-0.37165,-0.3709,-0.36619,-0.35659,3.5784,3.5862,3.5976,3.6093,3.6226,3.6383,3.6534,3.6735,3.6942,3.7156,3.7411,3.7682,3.7985,3.8327,3.8689999999999998,3.9099,3.9546,4.0029,4.0548,4.1102,4.1683,4.2281,4.2895,4.3522,4.4135,4.4725
15,3,0.17725,0.072406,-0.0038965000000000002,-0.06296399999999999,-0.11323,-0.15235,-0.19237,-0.23103,-0.27013000000000004,-0.30413,-0.33019,-0.34642,-0.3445,-0.33142,-0.3048,-0.26603000000000004,-0.22830999999999999,-0.19047,-0.15357,-0.12282,-0.094046,-0.067647,-0.046383,-0.034022000000000004,-0.023109,-0.014835,3.4724,3.4966,3.5237,3.5539,3.5909,3.6357,3.6881,3.7492,3.825,3.9129,4.0131,4.1218,4.2358,4.3444,4.4417,4.5393,4.6018,4.6634,4.7142,4.7527,4.7852,4.8105,4.8307,4.8462,4.8571,4.8554
16,3,0.31993,0.23176,0.15667999999999999,0.09614199999999999,0.045302999999999996,0.0014769,-0.041746,-0.074283,-0.10339000000000001,-0.1308,-0.15532,-0.18087,-0.20310999999999998,-0.22453,-0.24603000000000003,-0.26849,-0.28715,-0.3032,-0.31874,-0.33119,-0.33953,-0.34761,-0.34943,-0.3468,-0.34042,-0.32988,3.5252,3.5331,3.5454,3.5579,3.573,3.5888,3.6048,3.6244,3.6466,3.6712,3.697,3.7255,3.7579,3.7926,3.8310000000000004,3.8713,3.9167,3.9646,4.016,4.07,4.1271,4.1842,4.2447,4.3044,4.3641,4.4203
17,3,0.18962,0.12625999999999998,0.074251,0.030431,-0.006038399999999999,-0.038831,-0.073296,-0.10157999999999999,-0.12959,-0.15642999999999999,-0.18366,-0.21249,-0.23845999999999998,-0.26744,-0.29558,-0.32274,-0.34929,-0.37494,-0.39776999999999996,-0.41873999999999995,-0.4363,-0.45227,-0.46298,-0.46921,-0.4698,-0.46518000000000004,4.2661,4.2739,4.2797,4.29,4.3006,4.315,4.3267,4.3423,4.3624,4.3834,4.4063,4.4337,4.4651,4.5009,4.5403,4.5867,4.6368,4.6925,4.7497,4.8148,4.8835,4.9559,5.029,5.1063,5.183,5.2622
18,3,0.18772,0.12658,0.080709,0.038013,0.0019859,-0.030755,-0.061975999999999996,-0.086836,-0.1111,-0.13342,-0.15592999999999999,-0.17806,-0.19758,-0.21791999999999997,-0.23718000000000003,-0.25606,-0.27263000000000004,-0.28704,-0.29936999999999997,-0.30888000000000004,-0.31511,-0.31861999999999996,-0.31771,-0.31190999999999997,-0.30279,-0.28994000000000003,3.2932,3.3019,3.3159,3.3296,3.3424,3.3563,3.3728,3.3902,3.412,3.4356,3.4595,3.4857,3.5159,3.5488,3.5845,3.6239999999999997,3.6659,3.7113,3.759,3.8092,3.8616,3.9148,3.9681,4.0225,4.0737,4.1233
19,3,0.33825,0.24073000000000003,0.16552999999999998,0.098717,0.045183999999999995,-0.0015014000000000002,-0.044726999999999996,-0.078313,-0.11035999999999999,-0.14169,-0.17044,-0.19613,-0.22124000000000002,-0.24878000000000003,-0.26879000000000003,-0.29291,-0.31424,-0.33363000000000004,-0.35063,-0.36691,-0.38093,-0.39097,-0.39476999999999995,-0.39793,-0.3957,-0.38921,3.7112,3.7224,3.7353,3.7493,3.7675,3.7881,3.8014,3.8269,3.8462,3.8751,3.9053,3.9355,3.9688,4.0085,4.0502,4.0945,4.1444,4.1962,4.2526,4.3123,4.3753,4.4377,4.5047,4.5735,4.6398,4.707
20,3,0.23195,0.16155,0.10299000000000001,0.054032000000000004,0.011139,-0.024021999999999998,-0.061925,-0.093198,-0.12170999999999998,-0.14878,-0.17674,-0.20593000000000003,-0.23218000000000003,-0.26087,-0.28920999999999997,-0.31811,-0.34515,-0.3704,-0.39397,-0.41476,-0.43256000000000006,-0.44831000000000004,-0.45876000000000006,-0.46361,-0.46542,-0.45896000000000003,4.2506,4.2568,4.2681,4.2813,4.2948,4.3071,4.3235,4.3428,4.3643,4.3887,4.4182,4.4473,4.4814,4.5198,4.5628,4.6101,4.6639,4.7243,4.7863,4.8537,4.9239999999999995,4.9982,5.0763,5.1548,5.2351,5.3162
21,3,0.20059000000000002,0.1298,0.071996,0.025952999999999997,-0.016593,-0.053844,-0.0848,-0.11490999999999998,-0.13813,-0.16071,-0.18678,-0.20943,-0.23321999999999998,-0.25478,-0.27762,-0.30028,-0.32076,-0.34149,-0.36136,-0.37736,-0.38888,-0.40104,-0.40653,-0.41,-0.40928000000000003,-0.40223000000000003,3.7008,3.717,3.7306,3.7469,3.7616,3.7831,3.8015,3.8217,3.8469,3.8712,3.8986,3.9304,3.9615,3.9967,4.0379,4.0826,4.1286,4.1799,4.2325,4.2913,4.3531,4.4174,4.4818,4.5489999999999995,4.6167,4.6829
22,3,0.31879,0.22182,0.14743,0.08073999999999999,0.030233999999999997,-0.014286000000000002,-0.05613099999999999,-0.09237999999999999,-0.12037,-0.14802,-0.17601,-0.20346,-0.22901999999999997,-0.25353000000000003,-0.27879,-0.30151999999999995,-0.32347,-0.34431999999999996,-0.36445,-0.38023,-0.39448,-0.40629,-0.41365,-0.41548999999999997,-0.41494,-0.40896,3.7811,3.7922,3.8108,3.8223,3.8355,3.8537,3.8688,3.8941,3.9136,3.9419,3.967,3.9965,4.0294,4.0668,4.1068,4.1496,4.1968,4.2471,4.3023,4.3609,4.4232,4.4876,4.5535,4.6206,4.6879,4.7552
23,3,0.4753,0.2633,0.11648,0.007870799999999999,-0.067695,-0.13044,-0.18386,-0.2313,-0.27649,-0.31603000000000003,-0.34656,-0.36778,-0.37141,-0.35894000000000004,-0.33389,-0.29966,-0.25493000000000005,-0.21394000000000002,-0.17021,-0.13259,-0.10259000000000001,-0.074004,-0.053295,-0.037625,-0.025207,-0.01737,3.5944,3.615,3.641,3.6699,3.7099,3.7584,3.8118,3.8795,3.9554,4.0482,4.1502,4.2667,4.3861,4.5037,4.6151,4.7119,4.7914,4.8482,4.8995,4.9358,4.9627,4.9795,4.9871,4.9847,4.9726,4.9544
24,3,0.429,0.32388,0.23512,0.16292,0.1025,0.052476999999999996,0.0046871000000000005,-0.033009,-0.067622,-0.099241,-0.12842,-0.15644,-0.18076,-0.20493000000000003,-0.22793000000000002,-0.24766,-0.26605,-0.28154,-0.29425999999999997,-0.30368,-0.31048000000000003,-0.31294,-0.31153000000000003,-0.30617,-0.29841999999999996,-0.28505,3.1359,3.1413,3.1483,3.1569,3.1666,3.1782,3.1909,3.2068,3.2252,3.2452,3.2685,3.2939,3.3239,3.3573,3.3935,3.4339,3.4773,3.5239,3.5731,3.6239999999999997,3.6769,3.7309,3.785,3.8385,3.8904,3.94
25,3,0.29054,0.20901999999999998,0.14547000000000002,0.089699,0.043599,0.0052036,-0.032391,-0.060729,-0.086989,-0.11199,-0.13507,-0.15768,-0.17795,-0.1982,-0.21848,-0.2384,-0.25508000000000003,-0.2705,-0.28381,-0.2941,-0.30154000000000003,-0.3069,-0.30699,-0.30289,-0.29529,-0.28464,3.3569,3.3647,3.3732,3.3829,3.3934,3.4065,3.4189999999999996,3.4344,3.4525,3.4725,3.4937,3.5171,3.5429,3.5724,3.6052,3.6412,3.6797,3.7226,3.7681,3.8163,3.8668,3.9172,3.97,4.0212,4.0726,4.1217
26,3,0.29339,0.20419,0.13234,0.073615,0.023991,-0.021216,-0.062186,-0.095609,-0.12445999999999999,-0.15247,-0.17865,-0.20514000000000002,-0.2292,-0.25261999999999996,-0.27686,-0.30039,-0.32199,-0.34209,-0.36124,-0.37853000000000003,-0.39238,-0.40399,-0.41105,-0.4154,-0.41558,-0.40985,3.7379,3.7487,3.7622,3.7796,3.795,3.8131,3.8318,3.8549,3.8779,3.9042,3.9327,3.9628,3.9965,4.0345,4.0752,4.1196,4.169,4.2216,4.2774,4.3367,4.4001,4.4653,4.5338,4.6024,4.6723,4.7415
27,3,0.24873,0.16055,0.09044400000000001,0.036108,-0.0087501,-0.052123,-0.084469,-0.11373,-0.14064000000000002,-0.16893,-0.19266,-0.21788000000000002,-0.24347,-0.26459,-0.28383,-0.29927,-0.31062,-0.31818,-0.31806999999999996,-0.31151,-0.30049000000000003,-0.2836,-0.26344,-0.2428,-0.21794000000000002,-0.19435,3.397,3.4067,3.4194,3.4322,3.4479,3.4637,3.4843,3.5072,3.5339,3.5627,3.597,3.6352,3.6779,3.7261,3.7795,3.8374,3.8989999999999996,3.9625,4.0282,4.0933,4.1543,4.2139,4.2667,4.3143,4.3553,4.3902
28,3,0.24076,0.16355999999999998,0.10192999999999999,0.048723,0.0055424,-0.034839999999999996,-0.070637,-0.099414,-0.12691,-0.15297,-0.17798,-0.20332999999999998,-0.22605,-0.24941999999999998,-0.27255,-0.29691,-0.31835,-0.33905,-0.3587,-0.3758,-0.38985,-0.40219,-0.41148999999999997,-0.41673000000000004,-0.41743,-0.41315,3.733,3.7435,3.7559,3.7709,3.7856,3.8025,3.8179,3.8389,3.8607,3.8845,3.9116,3.9393,3.9714,4.0061,4.0449,4.0871,4.1334,4.1839,4.237,4.2949,4.3562,4.4191,4.4851,4.553,4.6205,4.6893
29,3,0.42822,0.32242,0.23589000000000002,0.16168,0.10128999999999999,0.052039,0.0029143,-0.034973000000000004,-0.069135,-0.10069,-0.12988,-0.15837,-0.18248,-0.20656999999999998,-0.22962,-0.24999000000000002,-0.26836,-0.2844,-0.29701,-0.30699,-0.31378,-0.3178,-0.31611999999999996,-0.31090999999999996,-0.30304000000000003,-0.29064,3.1485,3.154,3.1619,3.1719999999999997,3.1821,3.1938,3.2062,3.2224,3.2413,3.2633,3.2863,3.3125,3.3429,3.3766,3.4144,3.4551,3.4993,3.5464,3.5961,3.6485,3.7023,3.7567,3.8125,3.8664,3.9205,3.9708
30,3,0.25378,0.17393,0.10815999999999999,0.055317,0.010376999999999999,-0.029308999999999998,-0.064196,-0.094979,-0.12308,-0.1485,-0.174,-0.19905,-0.22257,-0.2459,-0.26887,-0.29259,-0.31396999999999997,-0.33437,-0.35416,-0.37019,-0.38471,-0.39692,-0.40451,-0.40811,-0.4095,-0.4048,3.7255,3.7374,3.7466,3.7637,3.7768,3.7927,3.8094,3.83,3.8517,3.8757,3.9004,3.9287,3.96,3.9951,4.033,4.0749,4.1202,4.1705,4.2225,4.2801,4.3403,4.4030000000000005,4.4682,4.5345,4.6018,4.6692
31,3,0.24186,0.1638,0.10375,0.051301,0.0056633000000000005,-0.033421,-0.070742,-0.10045,-0.1239,-0.15263,-0.17652,-0.20077,-0.2216,-0.2463,-0.26915,-0.29141,-0.31413,-0.33446,-0.35115,-0.37154,-0.38452,-0.40002,-0.40762,-0.41353999999999996,-0.41594,-0.41216,3.7046,3.7164,3.7298,3.7471,3.7633,3.7815,3.7989,3.8185,3.8464,3.8724,3.898,3.9302,3.9634,3.9996,4.0409,4.084,4.1326,4.1845,4.2409,4.3001,4.3637,4.4262,4.4943,4.5661,4.6363,4.706
32,3,0.50015,0.27360999999999996,0.12415,0.012796,-0.068049,-0.12993,-0.18383,-0.23306,-0.27985,-0.32222,-0.35588000000000003,-0.38086,-0.38737,-0.3855,-0.36216,-0.32655,-0.28268000000000004,-0.23493000000000003,-0.18889,-0.14762,-0.11345,-0.08136900000000001,-0.055845000000000006,-0.04091,-0.026244999999999997,-0.018876,3.6077,3.6291,3.6601,3.6865,3.7305,3.7767,3.8332,3.9023,3.9783,4.0701,4.1767,4.2929,4.4196,4.5454,4.665,4.7737,4.8683,4.9386,5.0028,5.0455,5.0782,5.1017,5.114,5.1178,5.1096,5.0868
33,3,0.4133,0.30587,0.22141999999999998,0.15052000000000001,0.091488,0.040448000000000005,-0.0037832,-0.041919,-0.076722,-0.10828,-0.13793,-0.16629000000000002,-0.19207,-0.21597,-0.23974,-0.26091,-0.27947,-0.29531999999999997,-0.30798000000000003,-0.3172,-0.32299,-0.32584,-0.32305,-0.31622,-0.30601,-0.29225999999999996,3.2345,3.24,3.247,3.2572,3.267,3.2774,3.2902,3.3064,3.3242,3.345,3.3686,3.3942,3.4243,3.4587,3.4961,3.5372,3.5818,3.6292,3.6789,3.7319999999999998,3.7865,3.8415,3.8973,3.9516,4.0043,4.0545
34,3,0.31189,0.22107,0.14438,0.08204700000000001,0.030635000000000003,-0.011911,-0.055642,-0.08793200000000001,-0.11794,-0.14515999999999998,-0.17129,-0.19694,-0.21899000000000002,-0.24255,-0.26586,-0.28819,-0.30966,-0.32987,-0.34731,-0.3629,-0.37568,-0.38545,-0.39128,-0.39305,-0.3915,-0.38281,3.6006,3.6137,3.63,3.6448,3.6605,3.6791,3.6975,3.7198,3.7432,3.7698,3.7972,3.8280000000000003,3.8616,3.8976,3.9375,3.9815,4.0291,4.0804,4.1351,4.1933,4.2558,4.3194,4.386,4.4522,4.5203,4.5853
35,3,0.30453,0.22191,0.15569000000000002,0.10049,0.053145000000000005,0.015595,-0.024156,-0.053533000000000004,-0.080094,-0.10500999999999999,-0.12895,-0.15083,-0.17103,-0.19086,-0.20931999999999998,-0.22835999999999998,-0.24415,-0.25801999999999997,-0.27007,-0.27881,-0.28558,-0.29047,-0.28905,-0.2844,-0.27579000000000004,-0.26524000000000003,3.3608,3.3669,3.3728,3.3819,3.391,3.4017,3.4130000000000003,3.4281,3.4451,3.463,3.484,3.5066,3.5323,3.5618,3.5934,3.6271,3.6648,3.7053,3.748,3.793,3.8399,3.8871,3.9366,3.9847,4.0319,4.0771
36,3,0.62732,0.3581,0.17626,0.046448,-0.044343,-0.11420999999999999,-0.17184000000000002,-0.22595,-0.27301,-0.31289,-0.3426,-0.36209,-0.3638,-0.35119,-0.32366999999999996,-0.28868,-0.24499,-0.20613,-0.16599,-0.13059,-0.1021,-0.074191,-0.053006,-0.039543,-0.026912000000000002,-0.018668,3.5574,3.5762,3.6044,3.6349,3.6756,3.7229,3.7769999999999997,3.843,3.9224,4.0158,4.1208,4.2363,4.3552,4.4719999999999995,4.5796,4.6708,4.7471,4.8121,4.8684,4.9094,4.9452,4.9726,4.9959,5.0149,5.0377,5.0609
37,3,0.21625,0.14647000000000002,0.090292,0.040464,-0.00038019,-0.033067,-0.070118,-0.097335,-0.12214000000000001,-0.146,-0.1692,-0.19191,-0.21339,-0.23442,-0.25686,-0.27860999999999997,-0.29944,-0.31887,-0.33657,-0.35297,-0.36712,-0.37953000000000003,-0.38861999999999997,-0.39321999999999996,-0.3957,-0.39145,3.5724,3.5862,3.5975,3.6114,3.6260000000000003,3.6437,3.6601,3.6809,3.7028,3.7273,3.7531,3.7817,3.8135,3.8480000000000003,3.8857,3.9273,3.9721,4.021,4.0733,4.1295,4.1882,4.2492,4.3136,4.3789,4.4452,4.5128
38,3,0.28436999999999996,0.20154,0.13571,0.081564,0.034467000000000005,-0.0036663000000000004,-0.039464,-0.071143,-0.09555,-0.12111,-0.14599,-0.16917000000000001,-0.19005,-0.21028000000000002,-0.23171999999999998,-0.25196,-0.27121,-0.28753,-0.30204000000000003,-0.31611,-0.32477,-0.33301,-0.33407,-0.33271,-0.32705,-0.31726,3.4413,3.4526,3.4637,3.478,3.4913,3.5039999999999996,3.5259,3.5421,3.5657,3.5858,3.6106,3.6384,3.667,3.6973,3.735,3.7736,3.8173,3.8629,3.9132,3.9641,4.0182,4.0753,4.1341,4.192,4.2497,4.3047
39,3,0.30049000000000003,0.21273000000000003,0.13687,0.075014,0.02663,-0.016149,-0.053278,-0.088013,-0.11767000000000001,-0.14484,-0.17076,-0.19695,-0.22089,-0.24406999999999998,-0.26746,-0.29069,-0.3119,-0.3334,-0.35208,-0.36837,-0.38395999999999997,-0.39749,-0.40273000000000003,-0.40581999999999996,-0.40703,-0.39887,3.6342,3.6460000000000004,3.6615,3.6735,3.6917,3.7089999999999996,3.7283,3.7496,3.7722,3.8,3.8276,3.8552,3.8887,3.9254,3.9652,4.0074,4.0552,4.1061,4.1608,4.2187,4.2809,4.345,4.4128,4.479,4.5498,4.6189
40,3,0.26399,0.18684,0.1211,0.066945,0.024922,-0.014178,-0.050239,-0.077016,-0.10594,-0.12847999999999998,-0.1527,-0.1771,-0.19780999999999999,-0.22207,-0.24136,-0.26128,-0.28133,-0.29736,-0.31201,-0.32749,-0.33879000000000004,-0.34429,-0.34509,-0.34449,-0.33771,-0.32831,3.4728,3.4822,3.4967,3.5096,3.5252,3.5427,3.5593,3.5786,3.6002,3.6229,3.6506,3.6766,3.7069,3.7415,3.7791,3.8182,3.8623,3.9096,3.9612,4.0154,4.0724,4.1292,4.1883,4.2478,4.3069,4.3644
41,3,0.30888000000000004,0.22254000000000002,0.15170999999999998,0.091125,0.041712,0.0019137999999999998,-0.037917,-0.068918,-0.09664500000000001,-0.12222000000000001,-0.14676,-0.17074,-0.19243,-0.21431999999999998,-0.23554,-0.2562,-0.27489,-0.29245,-0.30721,-0.31887,-0.32759,-0.33398,-0.33483,-0.33098,-0.32419000000000003,-0.31225,3.4969,3.5048,3.5135,3.5232,3.5375,3.5514,3.5633,3.5802,3.5979,3.6195,3.6396,3.6646,3.6918,3.7224,3.7562,3.7942,3.8346,3.8789999999999996,3.9263,3.9773,4.0301,4.0843,4.1395,4.1952,4.25,4.3007
42,3,0.34146,0.25315,0.17822000000000002,0.11316,0.06466000000000001,0.020083,-0.022609,-0.056165999999999994,-0.08867699999999999,-0.11928,-0.14992,-0.17901,-0.20690999999999998,-0.23460999999999999,-0.26272,-0.29036,-0.31756999999999996,-0.34106,-0.36549,-0.38752,-0.40531999999999996,-0.42215,-0.4347,-0.44196,-0.44533,-0.44498000000000004,4.2479,4.2546,4.2612,4.2705,4.283,4.2899,4.3027,4.3186,4.3342,4.3529,4.374,4.3981,4.4256,4.4577,4.4945,4.5345,4.5795,4.6289,4.6834,4.7411,4.8029,4.8674,4.9352,5.006,5.0794,5.1513
43,3,0.38056,0.27683,0.19045,0.11896,0.058947,0.010196,-0.03467,-0.073558,-0.10545999999999998,-0.13616,-0.16452,-0.18925999999999998,-0.21324,-0.23725,-0.26181,-0.28565,-0.30656,-0.32595,-0.34567,-0.36059,-0.37304,-0.38298000000000004,-0.38935,-0.38704,-0.38353000000000004,-0.37753000000000003,3.5965,3.6094,3.6234,3.6388,3.6528,3.6739,3.69,3.7128,3.7368,3.7631,3.7916,3.82,3.8544,3.8901,3.9303,3.9735,4.0224,4.0727,4.1271,4.1862,4.2474,4.3111,4.3775,4.4454,4.5121,4.5777
